id_questao,ano,dia,numero,variacao,area,disciplina,competencia,habilidade,dificuldade,tem_imagem,texto_vazio,confianca_mapeamento,tema_estimado,motivo_mapeamento,fallback_image_paths,gabarito,preview,source_csv
enem_2022_d1_q040_v1,2022,1,40,1,Linguagens,Literatura,C5,H15,nao_classificada,true,false,média,Tema geral,Keywords de Linguagens; score_disciplina=1; score_tema=0; matriz=C5-H15(alta); score_matriz=5.24,,D,"ENEM 202 Firmo, o vaqueiro No dia seguinte, à hora em que saía o gado, estava eu debruçado à varanda quando vi o cafu...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q041_v1,2022,1,41,1,Linguagens,Literatura,C5,H15,nao_classificada,false,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H15(alta); score_matriz=15.21,,B,"O bebê de tarlatana rosa — [...] Na terça desliguei-me do grupo e caí no mar alto da depravação, só, com uma roupa le...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q042_v1,2022,1,42,1,Linguagens,Língua Portuguesa,C7,H23,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C7-H23(média); score_matriz=5.24,,D,"10 de maio Fui na delegacia e falei com o tenente. Que homem amavel! Se eu soubesse que ele era tão amavel, eu teria...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q043_v1,2022,1,43,1,Linguagens,Literatura,C2,H8,nao_classificada,false,false,média,Leitura Literária,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C2-H8(média); score_matriz=3.74,,E,ENEM 202 Vanda vinha do interior de Minas Gerais e de dentro de um livro de Charles Dickens. Sem dinheiro para criá-l...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q044_v1,2022,1,44,1,Linguagens,Artes e Comunicação,C4,H13,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=4; score_tema=4; matriz=C4-H13(média); score_matriz=15.09,,C,"TEXTO I SILVEIRA, R. In absentia, 1983. Instalação, 17ª Bienal de São Paulo. Disponível em: www.bienal.org.br. Acesso...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q045_v1,2022,1,45,1,Linguagens,Artes e Comunicação,C2,H5,nao_classificada,true,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=9; score_tema=9; matriz=C2-H5(alta); score_matriz=55.19,,E,"O Recife fervilhava no começo da década de 1990, e os artistas trabalhavam para resgatar o prestígio da cultura perna...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q046_v1,2022,1,46,1,Ciências Humanas,Geografia,C2,H8,nao_classificada,false,false,média,Geografia Física,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C2-H8(média); score_matriz=5.24,,D,"Espera, resignado, o dia 13 daquele mês porque, em tal data, usança avoenga lhe faculta sondar o futuro, interrogando...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q047_v1,2022,1,47,1,Ciências Humanas,Filosofia,C5,H23,nao_classificada,false,false,alta,Ética e Política,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C5-H23(alta); score_matriz=9.98,,E,"Sempre que a relevância do discurso entra em jogo, a questão torna-se política por definição, pois é o discurso que f...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q048_v1,2022,1,48,1,Ciências Humanas,História,C3,H14,nao_classificada,false,false,média,História do Brasil,Keywords de Ciências Humanas; score_disciplina=1; score_tema=2; matriz=C3-H14(média); score_matriz=2.50,,A,Eu estava pagando o sapateiro e conversando com um preto que estava lendo um jornal. Ele estava revoltado com um guar...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q049_v1,2022,1,49,1,Ciências Humanas,Geografia,C6,H26,nao_classificada,false,false,alta,Geografia Física,Keywords de Ciências Humanas; score_disciplina=1; score_tema=2; matriz=C6-H26(alta); score_matriz=5.24,,B,2022 evapotranspiração: 40% escoamento superficial:10% infiltração subsuperficial: 25% percolação Cobertura natural d...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q050_v1,2022,1,50,1,Ciências Humanas,Filosofia,C3,H11,nao_classificada,false,false,média,Ética e Política,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C3-H11(média); score_matriz=6.23,,E,"ENEM 202 Na construção da ferrovia Madeira-Mamoré, o que dizer dos doentes, eternos moribundos a vagar entre delírios...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q051_v1,2022,1,51,1,Ciências Humanas,Sociologia,C2,H9,nao_classificada,false,false,alta,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=3; score_tema=1; matriz=C2-H9(alta); score_matriz=7.48,,E,"Uma nova economia surgiu em escala global no último quartel do século XX. Chamo-a de informacional, global e em rede...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q052_v1,2022,1,52,1,Ciências Humanas,Ciências Humanas (geral),C6,H29,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H29(alta); score_matriz=8.10,,D,2 Olhar o Brasil e não ver o sertão É como negar o queijo com a faca na mão Esse gigante em movimento Movido a tijolo...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q053_v1,2022,1,53,1,Ciências Humanas,Sociologia,C2,H10,nao_classificada,true,false,alta,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C2-H10(alta); score_matriz=9.68,,A,"O número cada vez maior de mulheres letradas e interessadas pela literatura e pelas novelas, muitas divulgadas em cap...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q054_v1,2022,1,54,1,Ciências Humanas,História,C5,H22,nao_classificada,false,false,alta,História do Brasil,Keywords de Ciências Humanas; score_disciplina=4; score_tema=2; matriz=C5-H22(alta); score_matriz=13.42,,E,ENEM Os caixeiros do comércio a retalho do Rio de Janeiro estiveram entre as primeiras categorias de trabalhadores a...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q055_v1,2022,1,55,1,Ciências Humanas,Geografia,C6,H30,nao_classificada,false,false,alta,Geografia Física,Keywords de Ciências Humanas; score_disciplina=1; score_tema=4; matriz=C6-H30(alta); score_matriz=5.24,,B,Solos salinos ou alomórficos apresentam como característica comum uma concentração muito alta de sais solúveis e/ou d...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q056_v1,2022,1,56,1,Ciências Humanas,Sociologia,C5,H24,nao_classificada,true,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C5-H24(média); score_matriz=5.32,,A,"2022 TEXTO I TÁ ESTUDANDO, JÚNIOR? CALMA, TÔ TENTANDO ACHAR UM SINAL DE WI-FI! CAZO. Disponível em: www.humorpolitico...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q057_v1,2022,1,57,1,Ciências Humanas,Sociologia,C2,H10,nao_classificada,false,false,média,Tema geral,Keywords de Ciências Humanas; score_disciplina=1; score_tema=0; matriz=C2-H10(alta); score_matriz=7.32,,A,"ENEM O leproso é visto dentro de uma prática da rejeição, do exílio-cerca; deixa-se que se perca lá dentro como numa...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q058_v1,2022,1,58,1,Ciências Humanas,Geografia,C3,H14,nao_classificada,false,false,alta,Geopolítica,Keywords de Ciências Humanas; score_disciplina=2; score_tema=2; matriz=C3-H14(alta); score_matriz=11.22,,E,"TEXTO I Em março de 1889, quando apareceram as primeiras romarias atraídas pelos milagres da beata Maria de Araújo, J...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q059_v1,2022,1,59,1,Ciências Humanas,Sociologia,C4,H19,nao_classificada,false,false,alta,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=2; score_tema=2; matriz=C4-H19(alta); score_matriz=16.51,,C,"2022 Em 2003, teve início o Programa de Aquisição de Alimentos e, com ele, várias mudanças na perspectiva dos mercado...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q060_v1,2022,1,60,1,Ciências Humanas,Ciências Humanas (geral),C5,H21,nao_classificada,true,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H21(alta); score_matriz=8.21,,B,Um experimento denominado FunFit foi desenvolvido com o objetivo de fazer com que os membros de uma comunidade local...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q061_v1,2022,1,61,1,Ciências Humanas,Sociologia,C4,H20,nao_classificada,false,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C4-H20(média); score_matriz=4.84,,E,"ENEM A dublagem é o novo campo a ser explorado pela inteligência artificial, e há empresas dedicadas a fazer com que...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q062_v1,2022,1,62,1,Ciências Humanas,Ciências Humanas (geral),C4,H18,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C4-H18(alta); score_matriz=5.61,,C,Brasil e Argentina chegaram a um acordo para a redução em 10% da Tarifa Externa Comum (TEC) do Mercosul. O consenso f...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q063_v1,2022,1,63,1,Ciências Humanas,História,C3,H15,nao_classificada,false,false,alta,História Geral,Keywords de Ciências Humanas; score_disciplina=5; score_tema=2; matriz=C3-H15(média); score_matriz=10.64,,B,"Ainda que a fome ocorrida na Itália em 536 tenha origem nos eventos climáticos, suas implicações são tanto políticas...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q064_v1,2022,1,64,1,Ciências Humanas,Geografia,C6,H29,nao_classificada,false,false,alta,Geografia Física,Keywords de Ciências Humanas; score_disciplina=2; score_tema=2; matriz=C6-H29(alta); score_matriz=11.06,,A,"As forças tectônicas dentro da litosfera, controladas pelo calor interno das profundezas, geram terremotos, erupções...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q065_v1,2022,1,65,1,Ciências Humanas,Sociologia,C3,H14,nao_classificada,true,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C3-H14(média); score_matriz=6.38,,B,TENSÃO MORTE AGRESSÃO TENSÃO LUA DE MEL AGRESSÃO TENSÃO LUA DE MEL AGRESSÃO TENSÃO LUA DE MEL AGRESSÃO TENSÃO LUA DE...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q066_v1,2022,1,66,1,Ciências Humanas,Sociologia,C1,H4,nao_classificada,false,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C1-H4(média); score_matriz=7.07,,C,"ENE TEXTO I A primeira grande lei educacional do Brasil, de 1827, determinava que, nas “escolas de primeiras letras”...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q067_v1,2022,1,67,1,Ciências Humanas,Ciências Humanas (geral),C6,H26,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H26(alta); score_matriz=9.97,,D,"Após sete anos da ocupação de um terreno abandonado em Santo André, no ABC paulista, os condomínios Novo Pinheirinho...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q068_v1,2022,1,68,1,Ciências Humanas,História,C2,H9,nao_classificada,true,false,média,Tema geral,Keywords de Ciências Humanas; score_disciplina=1; score_tema=0; matriz=C2-H9(alta); score_matriz=9.43,,D,"M 2022 TEXTO I A Marinha identifica, na voz de Thomas Barnett, uma ampla região potencialmente insubmissa ou simplesm...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q069_v1,2022,1,69,1,Ciências Humanas,História,C3,H11,nao_classificada,false,false,média,Tema geral,Keywords de Ciências Humanas; score_disciplina=1; score_tema=0; matriz=C3-H11(média); score_matriz=5.24,,A,"Colegas, na mente e no coração do povo, a Crimeia sempre foi uma porção inseparável da Rússia. Essa firme convicção s...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q070_v1,2022,1,70,1,Ciências Humanas,Sociologia,C4,H17,nao_classificada,false,false,média,Estrutura Social,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C4-H17(média); score_matriz=4.14,,A,TEXTO I Interseccionalidade: intercruzamento de desigualdades que gera padrões complexos de discriminação. TEXTO II P...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q071_v1,2022,1,71,1,Ciências Humanas,Sociologia,C5,H24,nao_classificada,false,false,alta,Cidadania e Trabalho,Keywords de Ciências Humanas; score_disciplina=2; score_tema=1; matriz=C5-H24(alta); score_matriz=8.18,,A,"O princípio básico do Estado de direito é o da eliminação do arbítrio no exercício dos poderes públicos, com a conseq...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q072_v1,2022,1,72,1,Ciências Humanas,Sociologia,C4,H20,nao_classificada,false,false,alta,Cidadania e Trabalho,Keywords de Ciências Humanas; score_disciplina=4; score_tema=4; matriz=C4-H20(alta); score_matriz=15.24,,D,Brasileiros levam mais tempo de casa para o trabalho Pesquisa do IBGE aponta que a situação é mais grave no Sudeste:...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q073_v1,2022,1,73,1,Ciências Humanas,Sociologia,C3,H15,nao_classificada,false,false,média,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=2; score_tema=2; matriz=C3-H15(média); score_matriz=7.48,,B,"A história do Primeiro de Maio de 1890 — na França e na Europa, o primeiro de todos os Primeiros de Maio — é, sob vár...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q074_v1,2022,1,74,1,Ciências Humanas,Geografia,C2,H9,nao_classificada,false,false,alta,Geografia Física,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C2-H9(alta); score_matriz=5.24,,C,"RADIAÇÃO SOLAR GLOBAL HORIZONTAL MÉDIA ANUAL 3,15 3,50 3,85 4,20 4,55 4,90 5,25 5,60 5,95 6,30 6,65 kWh/m² 0 200 400...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q075_v1,2022,1,75,1,Ciências Humanas,Sociologia,C1,H5,nao_classificada,false,false,alta,Cultura e Identidade,Keywords de Ciências Humanas; score_disciplina=1; score_tema=1; matriz=C1-H5(alta); score_matriz=7.48,,E,O povo Kambeba é o povo das águas. Os mais velhos costumam contar que o povo nasceu de uma gota-d’água que caiu do cé...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q076_v1,2022,1,76,1,Ciências Humanas,Ciências Humanas (geral),C5,H21,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H21(média); score_matriz=6.38,,D,"Lá embaixo está o Açude Itans, com seu formigueiro a cavar a terra. É mesmo impressionante o esforço daquele formigar...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q077_v1,2022,1,77,1,Ciências Humanas,História,C3,H15,nao_classificada,false,false,alta,História do Brasil,Keywords de Ciências Humanas; score_disciplina=8; score_tema=4; matriz=C3-H15(média); score_matriz=11.74,,A,"Para os Impérios Coloniais, o problema das doenças que atingiam os escravos era algo com que cotidianamente deparavam...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q078_v1,2022,1,78,1,Ciências Humanas,Geografia,C2,H9,nao_classificada,false,false,média,Tema geral,Keywords de Ciências Humanas; score_disciplina=1; score_tema=0; matriz=C2-H9(alta); score_matriz=12.72,,E,"E Possível trajeto do voo MH370 da Malaysia Airlines antes da queda, em 2014 Último contato MALÁSIA Kuala Lumpur INDO...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q079_v1,2022,1,79,1,Ciências Humanas,Filosofia,C3,H15,nao_classificada,true,false,alta,Teoria do Conhecimento,Keywords de Ciências Humanas; score_disciplina=2; score_tema=2; matriz=C3-H15(alta); score_matriz=14.67,,A,"Hoje sou um ser inanimado, mas já tive vida pulsante em seivas vegetais, fui um ser vivo; é bem verdade que do reino...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q080_v1,2022,1,80,1,Ciências Humanas,Filosofia,C3,H15,nao_classificada,false,false,alta,Teoria do Conhecimento,Keywords de Ciências Humanas; score_disciplina=5; score_tema=5; matriz=C3-H15(alta); score_matriz=5.24,,C,"NEM 2022 Advento da Polis, nascimento da filosofia: entre as duas ordens de fenômenos, os vínculos são demasiado estr...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q081_v1,2022,1,81,1,Ciências Humanas,História,C5,H21,nao_classificada,false,false,alta,História do Brasil,Keywords de Ciências Humanas; score_disciplina=2; score_tema=3; matriz=C5-H21(alta); score_matriz=10.93,,D,"Decreto-Lei n. 1 949, de 27/12/1937 Art. 1º Fica criado o Departamento de Imprensa e Propaganda (DIP), diretamente su...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q082_v1,2022,1,82,1,Ciências Humanas,Ciências Humanas (geral),C6,H29,nao_classificada,true,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H29(alta); score_matriz=7.48,,B,ROCHAS ÍGNEAS DA AMAZÔNIA LEGAL 70°W 60°W 50°W Guiana Francesa 5°N Venezuela 5°N Suriname Roraima Guiana Oc Colômbia...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2022_d1_q083_v1,2022,1,83,1,Ciências Humanas,Ciências Humanas (geral),C3,H15,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C3-H15(média); score_matriz=1.00,,B,"Nascidas no Líbano, as duas irmãs não puderam ser registradas no país, porque lá é exigido que os nascidos sejam filh...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
